Gamundia,85
Icmadophila,85
Nemania,85
Punctularia,86
Gyrodon,86
Phaeomarasmius,87
Chlorencoelia,87
Gloioxanthomyces,89
Beauveria,89
Bryoria,90
Spathulariopsis,90
Phlebopus,90
Cribraria,91
Naucoria,91
Endocarpon,91
Protoparmelia,91
Fusicolla,92
Coccomyces,92
Leucogloea,92
Descolea,93
Diploicia,93
Tulasnella,94
Serpula,94
Pleopsidium,94
Trogia,94
Discina,95
Trametopsis,95
Helminthosphaeria,95
Sowerbyella,96
Ascopolyporus,97
Placynthium,97
Ustilago,98
Imperator,98
Phlebiopsis,99
Flabellophora,99
Diderma,99
Omphalina,99
Leptoporus,100
Macrotyphula,100
Alloclavaria,101
Deflexula,101
Leucopholiota,101
Trentepohlia,101
Connopus,101
Coccocarpia,102
Camillea,102
Truncocolumella,102
Hysterangium,103
Julella,103
Myxarium,103
Aspergillus,103
Microporus,104
Antrodiella,104
Sphaerobolus,104
Pachyella,104
Parmelinopsis,104
Hypopitys,104
Xanthoporia,105
Disciotis,105
Rugosomyces,106
Melanogaster,106
Lecania,106
Sphaerophorus,106
Aseroe,108
Allodus,108
Anaptychia,108
Circinaria,108
Nostoc,110
Melanohalea,110
Camarophyllopsis,111
Leucocybe,111
Rhodoarrhenia,111
Nectriopsis,111
Pterula,112
Lactocollybia,112
Dirina,112
Poronia,112
Pithya,113
Pseudomerulius,113
Melanelia,114
Vulpicida,114
Phylacia,114
Earliella,115
Herpothallon,116
Sebacina,116
Camarops,116
Pseudoboletus,116
Schizopora,117
Panaeolopsis,117
Rimbachia,117
Melanelixia,117
Phillipsia,118
Phaeographis,118
Letharia,120
Tuckermannopsis,120
Ossicaulis,120
Ciboria,120
Stictis,121
