id	name	north	south	east	west
7340	Garen Lee Stables, Hernando, Florida, USA	29.0083	28.8731	-82.3117	-82.4282
7341	College Place Middle School, Edmonds, Washington, USA	47.813	47.8106	-122.332	-122.336
7342	Card Creek, Montgomery Co., Kansas, USA	37.2656	37.2478	-95.8255	-95.8576
7344	Tango Creek, Idaho, USA	48.7137	48.6961	-116.856	-116.921
7345	Kauri Glen Reserve, Northcote, Auckland, New Zealand	-36.8027	-36.8078	174.745	174.732
7346	Lac Neigette, Beauport, Québec, Canada	46.9544	46.9497	-71.298	-71.3029
7347	Gatlinburg, Tennessee, USA	35.7572	35.6973	-83.428	-83.568
7348	Sugarlands Visitor Center, Great Smoky Mountains National Park, Sevier Co., Tennessee, USA	35.6909	35.6846	-83.5341	-83.5407
7349	Trail to Harris Lake and to Sunrise Lake, Mount Washington, Vancouver Island, British Columbia, Canada	49.7352	49.7055	-125.385	-125.424
7350	Boonville, Missouri, USA	38.9842	38.9321	-92.7157	-92.7932
7351	Franklin Island Conservation Area, Missouri, USA	39.004	38.9767	-92.6659	-92.7245
7352	NF Road 44 -- aka Dufur Valley Rd., Mount Hood National Forest, Hood River Co., Oregon, USA	45.427	45.3767	-121.359	-121.572
7353	353rd Ave., Carnation, Washington, USA	47.6655	47.6611	-121.866	-121.872
7354	King County Natural Area (#1), Carnation, Washington, USA	47.6682	47.6654	-121.866	-121.873
7355	Tolt River Rd., Carnation, Washington, USA	47.6773	47.6458	-121.853	-121.904
7356	Pt. Mugu, California, USA	34.0886	34.0877	-119.062	-119.063
7357	Ekstakusten, Gotland, Sweden	57.2805	57.2619	18.1003	18.0926
7358	Albright Grove Loop Trail, Great Smoky Mountains National Park, Cocke Co., Tennessee, USA	36.1824	35.713	-82.8961	-83.317
7359	Old Sugarland Mountain Trail, Great Smoky Mountains National Park, Sevier Co., Tennessee, USA	35.8424	35.4258	-83.0425	-84.0139
7360	Harthwald, Lindgrub, Bezirk Neunkirchen, Lower Austria, Austria	47.6967	47.6817	16.1332	16.1012
7361	Sperkerriegel, Wiesmath, Bezirk Wiener Neustadt, Lower Austria, Austria	47.6108	47.6039	16.3082	16.3016
7362	Rondebosch, Cape Town, South Africa	-33.9614	-33.9623	18.4774	18.4762
7363	Sportsman State Park, Yakima, Washington, USA	46.5962	46.5848	-120.453	-120.47
7364	Metchosin, British Columbia, Canada	48.4215	48.3047	-123.471	-123.68
7365	Galgenwald, Sigleß, Bezirk Mattersburg, Burgenland, Austria	47.7737	47.7292	16.4303	16.3769
7366	Wienerstraße, Mattersburg, Bezirk Mattersburg, Burgenland, Austria	47.7459	47.7382	16.4001	16.3858
7367	Second Valley, South Australia, Australia	-35.5113	-35.5878	138.301	138.204
7368	Roark Bluff, Stockton Lake, Missouri, USA	37.6945	37.4237	-93.5325	-93.8703
7369	Rooster Rock State Park, Multnomah Co., Oregon, USA	45.5574	45.5399	-122.191	-122.271
7370	Vyshnevolotsky District, Tver Oblast, Russia	57.8773	57.2158	35.4209	33.915
7371	Station Road Trail, Cuyahoga Valley National Park, Brecksville, Ohio, USA	41.3211	41.318	-81.5876	-81.5924
7372	Upper Grand Coulee, Washington, USA	47.9559	47.621	-119.012	-119.373
7373	Calaveras Big Trees State Park, Arnold, California, USA	38.2935	38.2323	-120.214	-120.317
7374	Teaticket, Falmouth, Massachusetts, USA	41.5782	41.5442	-70.5733	-70.5992
7375	Danville, Pennsylvania, USA	41.0462	40.8944	-76.4978	-76.7065
7376	Fremont Lake, Mono Co., California, USA	38.2836	38.2457	-119.526	-119.557
7377	Les Stuff and Consuelito Guadelupe's Homebase, Seattle, Washington, USA	47.7341	47.4956	-122.236	-122.436
7378	Leavitt Meadow, Mono Co., California, USA	38.3262	38.3087	-119.535	-119.567
7379	illinois will county, USA	41.7289	41.2016	-87.5253	-88.2615
7380	Pico Mesa, Principe, Sao Tome and Principe	1.59247	1.576	7.35732	7.34067
7381	Trail between Bom Successo and Lagoa Amelia, Sao Tome, Sao Tome and Principe	0.294167	0.286944	6.60556	6.59417
7382	Lone Tree Hill Regional Park, Highlands, Saanich Peninsula, Vancouver Island, British Columbia, Canada	48.5178	48.5124	-123.508	-123.513
7383	Sao Tome, Sao Tome and Principe	0.414087	0.0199127	6.7608	6.46048
7384	Sao Luis, Sao Tome, Sao Tome and Principe	0.316156	0.304569	6.61733	6.59819
7385	Pie Melon Bay, Waiheke Island, New Zealand	-36.7314	-36.8418	175.215	174.994
7386	Whakanewha Regional Park, Waiheke Island, New Zealand	-36.808	-36.8261	175.082	175.056
7387	Junction Rd., Waiheke Island, New Zealand	-36.7865	-36.7893	175.041	175.033
7389	Highlands Hammock State Park, Sebring, Florida, USA	27.4856	27.4123	-81.4862	-81.5678
7390	Hillsborough River, Thonotosassa, Florida, USA	28.0915	28.0718	-82.3519	-82.3839
7391	Settlers, Limpopo, South Africa	-24.9399	-24.9601	28.5493	28.5173
7392	Topaz Mountain, Juab Co., Utah, USA	39.7437	39.675	-113.039	-113.167
7393	Northeast Collier Co., Florida, USA	26.5142	26.3654	-81.4355	-81.6586
7394	Southeast Collier Co., Florida, USA	26.1628	25.7529	-80.939	-81.6257
7395	Morro Do Leste, Principe, Sao Tome and Principe	1.60671	1.58595	7.41903	7.39861
7396	Llanfairynghornwy, Wales	53.4079	53.3813	-4.52147	-4.5855
7397	Voorhees State Park, High Bridge, New Jersey, USA	40.6976	40.6767	-74.8858	-74.9081
7398	Withlacoochee State Forest, Lecanto, Florida, USA	28.8226	28.6934	-82.3748	-82.4895
7399	Caloosahatchee Regional Park, Alva, Florida, USA	26.7349	26.718	-81.6391	-81.6662
7400	Nolde Forest Environmental Education Center, Pennsylvania, USA	40.2854	40.2683	-75.9333	-75.9653
7401	Camp Sherman, Deschutes National Forest, Jefferson Co., Oregon, USA	44.4845	44.4277	-121.633	-121.668
7402	RockingHam Co., Virginia, USA	38.5483	38.3417	-78.6772	-79.0645
7403	Gulf Islands, British Columbia, Canada	49.1394	49.1261	-123.68	-123.686
7404	Road between Terreiro Velho and Infante D. Henrique, Principe, Sao Tome and Principe	1.59933	1.56845	7.42968	7.41217
7405	Cumberland Gap National Historical Park, Virginia, USA	36.6982	36.5461	-83.4219	-83.7952
7406	Bunker Hill Forest Preserve, Niles, Illinois, USA	42.0619	41.9999	-87.767	-87.8553
7407	Algonquin Woods Forest Preserve, Des Plaines, Illinois, USA	42.0796	41.9954	-87.8601	-87.9413
7408	Refrigerator, Sun Spot, San Francisco, California, USA	37.7373	37.7371	-122.409	-122.409
7409	Flatzer Wand, Flatz, Bezirk Neunkirchen, Lower Austria, Austria	47.7553	47.7402	16.0325	16.0005
7410	Base of Pico Papagaio, Principe, Sao Tome and Principe	1.62945	1.61443	7.39599	7.38978
7411	Between S. Carlos Do Fundao and Ribeira Banzu, Principe, Sao Tome and Principe	1.59513	1.59317	7.38827	7.3869
7412	Ilheu Bom-Bom, Principe, Sao Tome and Principe	1.70177	1.69448	7.40496	7.40024
7413	Road between Principe Airport and Sundy, Principe, Sao Tome and Principe	1.66694	1.65253	7.40015	7.38298
7414	Trail between Bom Successo and Pico Sao Tome, Sao Tome, Sao Tome and Principe	0.307616	0.256976	6.59042	6.52236
7415	Road between Bom Sucesso and Radio Tower, Sao Tome, Sao Tome and Principe	0.288562	0.275773	6.61162	6.60553
7416	Rio Papagaio above Bella Vista, Principe, Sao Tome and Principe	1.60946	1.58235	7.41903	7.39517
7417	Principe, Sao Tome and Principe	1.69602	1.52663	7.46488	7.3296
7418	West Falmouth, Falmouth, Massachusetts, USA	41.6282	41.5705	-70.6183	-70.6544
7419	Truman Gulch, Gallatin Co., Montana, USA	45.8309	45.8154	-110.969	-111.001
7420	Base of Joao Dias Filho Joao Dias Pai, Principe, Sao Tome and Principe	1.6185	1.60012	7.37653	7.36719
7421	Hinterer Selitzagraben, Lackenbach, Bezirk Oberpullendorf, Burgenland, Austria	47.6842	47.5896	16.4862	16.4089
7422	near Falmouth High School, Falmouth, Massachusetts, USA	41.6026	41.5851	-70.6033	-70.6183
7423	Ida Creek Camp, Icicle Rd., Leavenworth, Washington, USA	47.6072	47.6068	-120.848	-120.85
7424	Auburn, Washington, USA	47.3541	47.2371	-122.144	-122.266
7425	Rd. NF-7601, NW of the bridge over Icicle River, Leavenworth, Washington, USA	47.5639	47.5622	-120.782	-120.785
7426	Ridge between Ribeira Banzu and Pico Príncipe, Principe, Sao Tome and Principe	1.59659	1.57462	7.39277	7.37286
7427	Upper Johny Cr. North Camp on Icicle Rd. NF-7600, Leavenworth, Washington, USA	47.5937	47.5932	-120.813	-120.814
7428	Cascades Range, Oregon, USA	45.5833	43.0207	-121.113	-122.761
7429	near Mendocino, Mendocino Co., California, USA	39.4585	39.1854	-123.639	-123.827
7430	Contador Valley, Sao Tome, Sao Tome and Principe	0.315855	0.241699	6.57257	6.47781
7431	near Ilheus Bom-Bom, Principe, Sao Tome and Principe	1.69405	1.67174	7.41903	7.38788
7432	Silver Fork road, Eldorado National Forest, California, USA	38.7744	38.6542	-120.2	-120.295
7433	Chivizcoyo, Veracruz, Mexico	19.5418	19.5345	-96.9828	-96.9961
7434	Munson Creek Falls State Park, Tillamook Co., Oregon, USA	45.3661	45.3615	-123.768	-123.776
7435	Muskingum Valley Scout Reservation, Coshocton, Ohio, USA	40.4563	40.151	-81.616	-82.1959
7436	Hørsholm, Denmark	55.9137	55.8412	12.5364	12.4025
7437	Lake Easton State Park, Washington, USA	47.257	47.2401	-121.181	-121.21
7438	Saint-Andre, Reunion, France	-20.9561	-20.9741	55.6769	55.6579
7439	Soča valley between Kobarid and Žaga, East Julian Alps, Posočje, Slovenia	46.3128	46.2677	13.599	13.4802
7440	Harris Co, Katy, Texas, USA	29.8926	29.7988	-95.7722	-95.8658
7441	Old Saybrook, Connecticut, USA	41.3424	41.2607	-72.3368	-72.4329
7442	Vorderer Selitzagraben, Lackenbach, Bezirk Oberpullendorf, Burgenland, Austria	47.6557	47.5611	16.4917	16.4143
7443	Newton, New Jersey, USA	41.0714	41.038	-74.73	-74.7738
7444	Turkeypen Ridge Trail, Great Smoky Mountains National Park, Blount Co., Tennessee, USA	35.6366	35.6103	-83.7357	-83.7501
7445	Bandmaißriegel, Marz, Bezirk Mattersburg, Burgenland, Austria	47.732	47.6736	16.4365	16.3577
7446	Cowichan Lake, Vancouver Island, British Columbia, Canada	49.1275	48.5358	-123.532	-124.532
7447	Wynwood of Yakima, Yakima, Washington, USA	47.1311	46.0823	-119.736	-121.395
7448	Würtenlacke, Apetlon, Bezirk Neusiedl am See, Burgenland, Austria	47.8489	47.7063	16.9513	16.7822
7449	Geißspitz, Forchtenstein, Bezirk Mattersburg, Burgenland, Austria	47.7206	47.6756	16.382	16.3027
7450	Fort Ebey State Park, Whidbey Island, Washington, USA	48.232	48.2112	-122.748	-122.771
7451	Birkerød, Denmark	55.8431	55.8325	12.4527	12.4303
7452	Copenhagen, Sealand, Denmark	55.6979	55.6952	12.563	12.5603
7453	London, Middlesex Co, Ontario, Canada	43.0732	42.8245	-81.1064	-81.3909
7454	MSU campus, Bozeman, Montana, USA	45.6686	45.6659	-111.047	-111.049
7455	Four Corners, Montana, USA	45.7193	45.6422	-111.16	-111.225
7456	Reserve Montedimezzo San Pietro Avellana, Vastogirardi, Molise, Isernia, Italy	41.7629	41.7465	14.228	14.1985
7457	Sakatah Lake State Park, Minnesota, USA	44.2336	44.2142	-93.4997	-93.5556
7458	Lacamas Creek Homestead, Toledo, Washington, USA	46.5095	46.4622	-122.812	-122.86
7459	Nisqually, Washington, USA	47.0641	47.0489	-122.685	-122.717
7460	Toledo, Washington, USA	46.448	46.4323	-122.842	-122.856
7461	Tagensvej, Copenhagen, Denmark	55.7186	55.696	12.5586	12.5234
7462	Hammond, Louisiana, USA	31.0004	30.2244	-90.2431	-90.5675
7463	Luzon, Philippines	18.6471	13.6015	122.502	119.755
7464	Barumini, Sardinia, Italy	39.7906	39.7125	9.01154	8.90442
7465	Mount Erica, Baw Baw National Park, Victoria, Australia	-37.849	-37.8843	146.365	146.301
7467	Buskill Township, Pennsylvania, USA	40.855	40.7401	-75.2868	-75.3842
7468	Parco Scala di San Giorgio, Osini, Sardinia, Italy	39.8248	39.8195	9.51086	9.50518
7469	Mount Washington, Vancouver Island, British Columbia, Canada	49.7555	49.735	-125.287	-125.31
7470	Mount St. Helens National Park, Washington, USA	46.2335	46.1603	-122.13	-122.258
7471	Gennargentu National Park, Sardinia, Italy	41.0314	38.6363	10.2277	8.53146
7472	Dam No. 1 Woods, Wheeling, Illinois, USA	42.13	42.1273	-87.8926	-87.8953
7473	Stroudsburg, Pennsylvania, USA	40.9812	40.9581	-75.1784	-75.2148
7474	Seigler Springs, Lake Co., California, USA	38.8831	38.8658	-122.673	-122.705
7475	paradela Sever do Vouga, Portugal	40.709	40.6921	-8.34065	-8.37267
7476	near Belgrade, Montana, USA	45.8022	45.7585	-111.216	-111.279
7477	1 mile west of Ice House Reservoir, El Dorado Co., California, USA	38.8358	38.8309	-120.38	-120.387
7478	Fern Gully Track, Tarra-Bulga National Park, Victoria, Australia	-38.4272	-38.4333	146.574	146.563
7479	Strzelecki State Park, Victoria, Australia	-38.3713	-38.6028	146.618	146.224
7480	Teichmühle, Sigleß, Bezirk Mattersburg, Burgenland, Austria	47.8031	47.7586	16.409	16.3556
7481	Baw Baw National Park, Victoria, Australia	-37.7458	-37.9375	146.457	146.206
7482	Sisters Ranger District, Deschutes National Forest, Oregon, USA	44.6687	44.0521	-121.432	-121.796
7483	Watson Mill Bridge State Park, Georgia, USA	34.0319	34.0202	-83.0663	-83.0769
7484	Rio Grande National Forest, Colorado, USA	37.2876	37.2472	-106.982	-107.082
7485	Nuoro, Sardinia, Italy	40.3293	40.3089	9.38644	9.3576
7486	Blewett Pass, Washington, USA	47.4094	47.3798	-120.603	-120.627
7487	40th Ave., Yakima, Washington, USA	46.6071	46.6044	-120.561	-120.564
7488	George Washington National Forest, Virginia, USA	39.0213	38.6426	-78.2913	-78.6366
7490	Dandenong Creek Valley, Wheelers Hill, Victoria, Australia	-37.9394	-37.9494	145.23	145.217
7491	Dodge Ridge, California, USA	38.201	38.178	-119.914	-119.963
7492	Shinglemill Creek/Fern Cove, Vashon Island, King Co, Washington, USA	47.484	47.4763	-122.476	-122.486
7493	Beech Gully Nature Trail, Baw Baw National Park, Victoria, Australia	-37.8614	-37.9078	146.365	146.313
7494	North onslow, Quebec, Canada	45.5919	45.5545	-76.2389	-76.2767
7495	Marcellus, New York, USA	42.9953	42.9741	-76.3336	-76.3473
7496	Mount Shasta, Shasta-Trinity National Forest, Siskiyou Co., California, USA	41.4639	41.3253	-122.104	-122.283
7497	near Harris Springs, Shasta-Trinity National Forest, Siskiyou Co., California, USA	41.599	41.4346	-121.607	-121.869
7498	Beck Lake, Glenview, Illinois, USA	42.0764	42.0713	-87.8699	-87.8749
7499	Malheur National Forest, Oregon, USA	44.8086	43.7284	-118.188	-119.534
7500	Muddy Creek Rd., Yamhill Co., Oregon, USA	45.1804	45.1268	-123.263	-123.388
7501	Parco Nazionale dei Monti Sibillini, Marche Region, Italy	42.8968	42.8845	13.3873	13.3583
7502	Monte Conero, Sarnano, Italy	43.0513	43.0452	13.2986	13.2866
7503	Greisriegelgraben, Ofenbach, Bezirk Wiener Neustadt-Land, Lower Austria, Austria	47.7153	47.7003	16.3032	16.2712
7504	Greisriegel, Forchtenstein, Bezirk Mattersburg, Burgenland, Austria	47.7281	47.6831	16.3428	16.2636
7505	Südhang, Spital am Semmering, Bezirk Mürzzuschlag, Styria, Austria	47.6352	47.6347	15.8171	15.8145
7506	Sauerwald, Pinkafeld, Bezirk Oberwart, Burgenland, Austria	47.3689	47.3613	16.1006	16.0924
7507	Southwest Florida, USA	27.7613	24.9867	-80.788	-82.9578
7508	Highway 89 and 35, McCloud, near Mount Shasta, California, USA	41.2813	41.2648	-122.055	-122.087
7509	Wild Turkey Strand Preserve, Fort Myers, Florida, USA	26.5805	26.4952	-81.6861	-81.7245
7510	Noxen, Pennsylvania, USA	41.4293	41.418	-76.0565	-76.1212
7511	Draßburger Wald, Draßburg, Bezirk Mattersburg, Burgenland, Austria	47.7567	47.7111	16.4886	16.4076
7512	Donatuskreuz, Marz, Bezirk Mattersburg, Burgenland, Austria	47.7561	47.6977	16.4698	16.391
7513	Pöttelsdorfer Wald, Pöttelsdorf, Bezirk Mattersburg, Burgenland, Austria	47.7545	47.7119	16.4654	16.4215
7514	Rohrbacher Kogel, Rohrbach, Bezirk Mattersburg, Burgenland, Austria	47.754	47.6923	16.479	16.4223
7515	Güttenbachgraben, Eichbüchl, Bezirk Wiener Neustadt Land, Lower Austria, Austria	47.7606	47.7456	16.2997	16.2677
7516	Tännlinghütte, Wiesen, Bezirk Mattersburg, Burgenland, Austria	47.782	47.7208	16.3439	16.2716
7517	Ziegelholzmaiß, Wiesen, Bezirk Mattersburg, Burgenland, Austria	47.7795	47.7183	16.3409	16.2686
7518	Androscoggin Co., Maine, USA	44.4873	43.9067	-69.9936	-70.4818
7519	Southwest St. Louis Co., Missouri, USA	38.4711	38.4711	-90.4059	-90.4059
7520	Aroostook Co., Maine, USA	46.8214	46.8186	-67.9223	-67.925
7521	Hancock Co., Maine, USA	45.255	44.0815	-67.9433	-68.866
7522	Kennebec Co., Maine, USA	44.7204	44.1077	-69.3723	-70.133
7524	7714 SE Stephens, Portland, Multnomah Co., Oregon, USA	45.5094	45.5086	-122.582	-122.584
7525	Monte San Vicino. Marche, Italy	43.3404	43.3242	13.0776	13.0456
7526	Indianapolis, Marion co, Indiana, USA	39.9274	39.6322	-85.9374	-86.3281
7527	NF Road 4410 aka Lookout Mountain Rd., Mount Hood National Forest, Hood River Co., Oregon, USA	45.4092	45.3521	-121.523	-121.558
7528	Naperville, Illinois, USA	41.822	41.6702	-88.0885	-88.2353
7529	Southeast Idaho, Idaho, USA	46.2127	39.1996	-108.973	-115.171
7530	Putnam Co., New York, USA	41.5272	41.3217	-73.5301	-73.9826
7531	Tagacaba, Paraná, Brazil	-25.1832	-25.264	-48.4186	-48.5467
7532	Waldfriedhof, Loipersbach, Bezirk Mattersburg, Burgenland, Austria	47.6925	47.6914	16.4641	16.4631
7533	Staatsgrenze, Loipersbach, Bezirk Mattersburg, Burgenland, Austria	47.703	47.6681	16.485	16.4338
7534	Swine Creek Reservation, Middlefield, Ohio, USA	41.4438	41.4227	-81.0122	-81.0322
7535	Grasslands National Park, Saskatchewan, Canada	49.2177	48.9997	-106.508	-107.732
7536	Fromwaldhütte, Bad Fischau, Bezirk Wiener Neustadt, Lower Austria, Austria	47.9179	47.787	16.23	16.0914
7537	Clam Beach County Park, McKinleyville, California, USA	41.0273	40.9856	-124.105	-124.12
7538	Valle Silencio, Talamanca, Costa Rica	10.178	8.17802	-81.9633	-83.9633
7539	Little Cottonwood Canyon, Wasatch National Forest, Utah, USA	40.602	40.5584	-111.611	-111.775
7540	West Harrison, New York, USA	41.0792	41.0293	-73.717	-73.754
7542	Dickinson Co., Michigan, USA	46.247	45.7225	-87.6151	-88.1362
7543	Foz do Iguaçu, Paraná, Brazil	-25.4388	-25.921	-54.2762	-54.601
7544	Three Creek Rd., Sisters, Deschutes Co., Oregon, USA	44.2507	44.1561	-121.575	-121.65
7545	Swift Creek near Lake Ann, Snoqualmie National Forest, Washington, USA	48.8465	48.8386	-121.669	-121.68
7546	Wild Cat Glade, Joplin, Missouri, USA	37.0379	37.0201	-94.501	-94.533
7547	Murray city park. Murray, Utah, USA	40.663	40.6562	-111.877	-111.888
7548	Lower Chiwawa River, Washington, USA	47.9018	47.782	-120.625	-120.721
7549	Millie Burn, Gallatin Co., Montana, USA	46.3159	44.5966	-110.543	-111.564
7550	Gallatin Range, Gallatin Co., Montana, USA	45.3449	45.2821	-111.015	-111.143
7551	Alva, Florida, USA	26.8467	26.6862	-81.4698	-81.7431
7552	Mokuleia, City and County of Honolulu, Hawaii, USA	21.5841	21.5692	-158.131	-158.282
7555	Joliet, Illinois, USA	41.5947	41.4313	-87.9908	-88.3095
7556	Mill Creek Canyon, Salt Lake Co., Utah, USA	40.6985	40.6815	-111.761	-111.793
7557	Harkerville, Plettenberg Bay, Western Cape, South Africa	-34.0241	-34.0426	23.2493	23.2173
7558	Lancaster Co., Pennsylvania, USA	40.3157	39.7211	-75.8738	-76.7209
7559	Microsoft West Campus, Redmond, Washington, USA	47.646	47.6423	-122.135	-122.14
7560	Cardington, Ohio, USA	40.5108	40.4888	-82.868	-82.918
7561	Five Mile Woods Nature Preserve, Lower Makefield Township, Pennsylvania, USA	40.2194	40.1756	-74.8085	-74.8947
7562	Aiea, Honolulu, Hawaii, USA	21.4405	21.3517	-157.837	-157.972
7563	Streeterville, Chicago, Illinois, USA	41.901	41.8883	-87.5985	-87.6275
7564	The Hill, University of Tennessee, Knoxville, Tennessee, USA	35.9587	35.957	-83.9252	-83.9278
7565	Pinckney State Recreation Area, Washtenaw Co., Michigan, USA	42.4686	42.3349	-83.9081	-84.0852
7566	Clewiston, Fl.	26.7689	26.7394	-80.9176	-80.9598
7567	Institute for Nature Study, National Science Museum, Shirokane-dai 5-21-5, Minato-ku, Tokyo, Japan	35.6369	35.6369	139.719	139.719
7568	Odintsovsky District, Moscow Oblast, Russia	55.8396	55.4842	37.4176	36.3856
7569	Nichols Drive, Newton, New Hampshire, USA	42.8481	42.8469	-71.0617	-71.0625
7570	Ipswich River Wildlife Sanctuary, Topsfield, Massachusetts, USA	42.6363	42.6199	-70.9026	-70.9346
7571	Bunker Hill Forest Preserve, Chicago, Illinois, USA	42.0231	41.6443	-87.524	-87.9403
7572	Rosehill Cemetery, Chicago, Illinois, USA	41.995	41.9784	-87.659	-87.691
7573	Bird Rookery Swamp Trails, Collier Co, Florida, USA	26.3666	26.2799	-81.5968	-81.7136
7574	Nelsonville, Athens co., Ohio, USA	39.4713	39.4251	-82.1877	-82.2543
7575	Berwick, Pennsylvania, USA	41.0607	41.0436	-76.2245	-76.2712
7576	Bell Meadow, Stanislaus National Forest, California, USA	38.174	38.1564	-119.916	-119.948
7577	Rest Areas on I-80, Nevada, USA	41.1074	40.5122	-114.694	-118.476
7578	Domingo Spring CG, California, USA	40.4497	39.5973	-120.099	-121.498
7579	Tioga Rd. aka Highway 120, before Olmstead Pt. Yosemite National Park, Mariposa Co., California, USA	37.8394	37.8394	-119.688	-119.688
